merchant,industry,first_charge_date,country,business_size,subscription_volume,checkout_volume,payment_link_volume,total_volume,last_transaction_date,subscription_share,tenure_days
de3c120b,Software,2035-10-01 00:00:00+00:00,US,small,35077,0,0,35077,2041-12-01 00:00:00+00:00,1.0,2456.0
0304f11f,Business services,2035-01-28 00:00:00+00:00,US,small,0,0,0,84147736,2042-06-22 00:00:00+00:00,0.0,2702.0
9b2ae10a,Others,2035-11-18 00:00:00+00:00,SE,small,560141,0,0,1424245,2042-06-21 00:00:00+00:00,0.3932897780929545,2408.0
9c7b1d0b,Personal services,2040-06-12 00:00:00+00:00,CA,small,511520,0,0,561520,2041-11-25 00:00:00+00:00,0.9109559766348483,740.0
af8a49b4,Software,2035-03-30 00:00:00+00:00,US,small,0,0,0,7096484,2042-06-22 00:00:00+00:00,0.0,2641.0
6c735966,Others,2033-03-05 00:00:00+00:00,US,small,0,0,0,14683055,2042-06-22 00:00:00+00:00,0.0,3396.0
56c2e022,Leisure,2035-02-12 00:00:00+00:00,US,small,1269000,0,0,1299000,2042-06-05 00:00:00+00:00,0.976905311778291,2687.0
bd590181,Education,2035-03-25 00:00:00+00:00,US,small,28935,0,0,28935,2042-05-01 00:00:00+00:00,1.0,2646.0
35b28bc4,"Religion, politics & other memberships",2035-03-19 00:00:00+00:00,US,small,1876450,0,0,11215338,2042-06-22 00:00:00+00:00,0.1673110520610257,2652.0
9bc49800,Software,2035-03-23 00:00:00+00:00,GB,small,0,0,0,40334193,2042-06-22 00:00:00+00:00,0.0,2648.0
590b927b,Business services,2035-02-22 00:00:00+00:00,US,small,23564431,0,0,38344435,2042-06-22 00:00:00+00:00,0.6145463090015539,2677.0
8798bfc4,Art & photography,2035-02-23 00:00:00+00:00,NO,small,0,19529855,0,21989192,2042-06-22 00:00:00+00:00,0.0,2676.0
aee4309e,Software,2038-09-13 00:00:00+00:00,US,small,53700,53700,0,306700,2042-06-21 00:00:00+00:00,0.17508966416693839,1378.0
e2d1f662,Software,2035-05-06 00:00:00+00:00,US,small,138121616,0,0,138380466,2042-06-22 00:00:00+00:00,0.9981294325168698,2604.0
dfe90df2,Software,2035-04-22 00:00:00+00:00,CA,small,40308960,0,448500,48899039,2042-06-21 00:00:00+00:00,0.8243303104586575,2618.0
3c9f040a,Software,2035-07-14 00:00:00+00:00,US,medium,71592372,0,0,102453826,2042-06-22 00:00:00+00:00,0.6987769495304158,2535.0
1280d693,Digital goods,2035-08-02 00:00:00+00:00,US,small,985507,0,0,985507,2042-06-22 00:00:00+00:00,1.0,2516.0
0acdb70a,Grocery & food stores,2035-05-07 00:00:00+00:00,DK,small,13055543,0,0,14066997,2042-06-22 00:00:00+00:00,0.9280973757227644,2603.0
9118b2f6,Business services,2035-10-08 00:00:00+00:00,US,small,0,0,0,1376185,2042-06-18 00:00:00+00:00,0.0,2449.0
e9907cc3,Ticketing & events,2035-11-20 00:00:00+00:00,US,small,0,0,0,18805930,2042-06-22 00:00:00+00:00,0.0,2406.0
0b660247,Business services,2035-05-31 00:00:00+00:00,US,medium,76749146,0,0,76826501,2042-06-22 00:00:00+00:00,0.9989931208763497,2579.0
2534071d,Personal services,2035-03-11 00:00:00+00:00,CH,small,143789,0,0,3277035,2042-06-22 00:00:00+00:00,0.04387777365820017,2660.0
cac0de70,Education,2035-05-13 00:00:00+00:00,US,small,0,0,0,3025251,2042-03-24 00:00:00+00:00,0.0,2597.0
20e6eedc,Specialty retail,2035-03-26 00:00:00+00:00,US,small,1710084,0,0,605962158,2042-06-22 00:00:00+00:00,0.0028220970194643737,2645.0
46aa62ac,Education,2035-06-22 00:00:00+00:00,DE,small,0,84460441,0,84460441,2042-06-22 00:00:00+00:00,0.0,2557.0
5b5f2325,Business services,2035-03-28 00:00:00+00:00,US,small,0,0,0,18270142,2042-06-21 00:00:00+00:00,0.0,2643.0
7dd355ea,"Religion, politics & other memberships",2035-03-22 00:00:00+00:00,US,small,4930144,0,0,11567403,2042-06-22 00:00:00+00:00,0.42621010091893574,2649.0
72b8d515,Software,2033-03-15 00:00:00+00:00,US,small,0,0,0,895,2041-05-01 00:00:00+00:00,0.0,3386.0
f33b369f,Software,2035-05-15 00:00:00+00:00,GB,small,1639774,0,0,1664428,2042-06-22 00:00:00+00:00,0.9851877041241796,2595.0
1f785560,Others,2035-08-11 00:00:00+00:00,GB,medium,0,0,0,21475221,2042-06-22 00:00:00+00:00,0.0,2507.0
2c0f3235,"Religion, politics & other memberships",2035-05-06 00:00:00+00:00,CA,small,0,0,0,13072121,2042-05-18 00:00:00+00:00,0.0,2604.0
92fb14e1,Charity,2039-01-13 00:00:00+00:00,US,small,0,0,0,3808965,2042-06-20 00:00:00+00:00,0.0,1256.0
305aa804,Software,2035-06-08 00:00:00+00:00,US,small,2351463,0,0,2453853,2042-06-22 00:00:00+00:00,0.958273784126433,2571.0
50e356e2,Others,2035-05-20 00:00:00+00:00,US,small,0,0,0,111157374,2041-11-29 00:00:00+00:00,0.0,2590.0
f20b4460,Software,2035-04-13 00:00:00+00:00,US,small,262148239,1226,0,268942016,2042-06-22 00:00:00+00:00,0.9747388782866862,2627.0
dc29e911,Leisure,2035-04-11 00:00:00+00:00,US,small,15960000,0,0,19004296,2042-06-22 00:00:00+00:00,0.8398101145130553,2629.0
9d9aa1d4,Grocery & food stores,2036-08-22 00:00:00+00:00,AU,small,316399117,0,0,318684014,2042-06-22 00:00:00+00:00,0.9928302114331973,2130.0
3c6b8aaa,Others,2036-01-14 00:00:00+00:00,GB,small,0,0,10660068,1066724078,2042-06-22 00:00:00+00:00,0.0,2351.0
a8f43db2,Personal services,2036-04-12 00:00:00+00:00,GB,small,960393,0,0,2048298,2042-06-22 00:00:00+00:00,0.46887366974922595,2262.0
cb9969f5,Construction,2035-07-13 00:00:00+00:00,US,small,109416500,0,0,110886650,2042-06-22 00:00:00+00:00,0.9867418665817752,2536.0
4e180207,Business services,2035-05-06 00:00:00+00:00,US,small,10080,0,0,297780,2041-11-19 00:00:00+00:00,0.03385049365303244,2604.0
f2708077,Software,2035-06-26 00:00:00+00:00,CA,small,778170,0,0,778170,2042-06-21 00:00:00+00:00,1.0,2553.0
9ed67fee,Ticketing & events,2035-06-24 00:00:00+00:00,US,small,12324826,0,0,25731827,2042-06-20 00:00:00+00:00,0.4789720527811725,2555.0
4eafd1de,Personal services,2036-04-23 00:00:00+00:00,US,small,408595,0,0,833120,2042-03-21 00:00:00+00:00,0.4904395525254465,2251.0
e2066445,Charity,2035-07-10 00:00:00+00:00,US,small,89000,0,0,332250,2042-06-10 00:00:00+00:00,0.26787057938299474,2539.0
db9aa1f2,Food & drink,2035-06-21 00:00:00+00:00,US,small,16659824,0,0,16659824,2042-06-22 00:00:00+00:00,1.0,2558.0
6139f9cf,Merchandise,2035-07-13 00:00:00+00:00,US,small,0,0,0,14527880,2042-06-22 00:00:00+00:00,0.0,2536.0
e598ae87,Digital goods,2035-06-18 00:00:00+00:00,US,small,209500,57000,0,209500,2042-02-17 00:00:00+00:00,1.0,2561.0
07c0aae9,Digital goods,2035-06-16 00:00:00+00:00,US,small,24229519,0,2655668,26613615,2042-06-22 00:00:00+00:00,0.9104181825730927,2563.0
7ac6b669,Education,2035-09-08 00:00:00+00:00,FR,small,33354927,0,1195036,38390860,2042-06-22 00:00:00+00:00,0.8688246890014967,2479.0
a7da2e1d,Business services,2035-06-01 00:00:00+00:00,US,small,0,0,0,3333492,2042-06-22 00:00:00+00:00,0.0,2578.0
b89ce8ca,Clothing & accessory,2040-03-02 00:00:00+00:00,NZ,small,0,0,0,2519193,2042-06-21 00:00:00+00:00,0.0,842.0
56511940,Business services,2035-05-30 00:00:00+00:00,US,small,725185371,0,0,866059215,2042-06-22 00:00:00+00:00,0.8373392470629158,2580.0
d5c0da75,Software,2035-10-05 00:00:00+00:00,US,medium,1285868375,0,0,1463352408,2042-06-22 00:00:00+00:00,0.8787140868940984,2452.0
24fad3b2,Digital goods,2036-05-03 00:00:00+00:00,US,small,685940,0,0,965740,2042-06-21 00:00:00+00:00,0.7102739867873341,2241.0
7485322b,Ticketing & events,2039-09-24 00:00:00+00:00,AU,small,0,0,0,66116639,2042-06-22 00:00:00+00:00,0.0,1002.0
7975bdad,Travel & lodging,2037-01-18 00:00:00+00:00,ES,small,0,19009963,0,27860051,2041-12-09 00:00:00+00:00,0.0,1981.0
4f29b6f4,Personal services,2035-06-17 00:00:00+00:00,LU,small,0,0,0,1053453,2042-06-14 00:00:00+00:00,0.0,2562.0
6ddfbf73,Charity,2035-06-24 00:00:00+00:00,US,small,0,0,0,5382690,2042-06-21 00:00:00+00:00,0.0,2555.0
21d596b9,Grocery & food stores,2036-11-01 00:00:00+00:00,US,small,0,0,0,193695073,2042-06-22 00:00:00+00:00,0.0,2059.0
2b5a0c54,Digital goods,2037-04-28 00:00:00+00:00,GB,small,0,0,0,38385,2042-06-11 00:00:00+00:00,0.0,1881.0
94a80caf,"Medical services, drugs, testing labs & equipment medium",2035-06-25 00:00:00+00:00,US,small,0,0,0,50251429,2042-06-22 00:00:00+00:00,0.0,2554.0
7f9f4169,Merchandise,2035-07-04 00:00:00+00:00,US,small,0,0,0,905359,2042-06-21 00:00:00+00:00,0.0,2545.0
7e76aa4d,Leisure,2035-07-16 00:00:00+00:00,US,small,0,0,0,1129470538,2042-06-22 00:00:00+00:00,0.0,2533.0
7d13c1d0,Software,2035-07-10 00:00:00+00:00,US,small,2950281,0,0,13192778,2042-06-22 00:00:00+00:00,0.22362848825319429,2539.0
9b64924d,Travel & lodging,2035-07-01 00:00:00+00:00,US,small,4118207,3502384,0,24901255,2042-06-22 00:00:00+00:00,0.1653815038639619,2548.0
d9789f0d,"Religion, politics & other memberships",2035-08-17 00:00:00+00:00,US,small,11800018,0,0,78945993,2042-06-22 00:00:00+00:00,0.14946949872427345,2501.0
cb0e95a4,Education,2035-10-07 00:00:00+00:00,US,small,4063732,0,0,4087527,2042-06-22 00:00:00+00:00,0.9941786317252461,2450.0
1c52b135,"Medical services, drugs, testing labs & equipment medium",2035-08-06 00:00:00+00:00,AU,medium,0,0,0,5176562,2042-06-22 00:00:00+00:00,0.0,2512.0
ed6fe9ba,Software,2035-08-12 00:00:00+00:00,US,small,33554793,0,0,33554793,2042-06-22 00:00:00+00:00,1.0,2506.0
3af6c121,Software,2035-10-08 00:00:00+00:00,FR,small,27389680,0,0,29231010,2042-06-22 00:00:00+00:00,0.9370076504369845,2449.0
e805b582,Personal services,2035-08-23 00:00:00+00:00,AU,small,0,0,0,2916178,2042-06-21 00:00:00+00:00,0.0,2495.0
9fc0b72c,Merchandise,2035-11-21 00:00:00+00:00,US,small,0,0,0,477179,2042-06-22 00:00:00+00:00,0.0,2405.0
a3bab617,Cosmetics,2036-08-11 00:00:00+00:00,CA,medium,0,0,0,63794545,2042-06-22 00:00:00+00:00,0.0,2141.0
ed00d6eb,Automotive parts and repair/service shops,2036-08-05 00:00:00+00:00,US,small,0,0,0,1277058,2042-06-22 00:00:00+00:00,0.0,2147.0
f807394a,Others,2035-07-09 00:00:00+00:00,GB,small,0,0,0,245718449,2042-06-22 00:00:00+00:00,0.0,2540.0
e41efb0f,Software,2036-06-14 00:00:00+00:00,US,medium,65428882,0,0,70315733,2042-06-05 00:00:00+00:00,0.93050131469155,2199.0
23fe19eb,Business services,2035-07-21 00:00:00+00:00,US,small,1046114,0,0,1046114,2041-10-01 00:00:00+00:00,1.0,2528.0
9431067a,Software,2036-05-18 00:00:00+00:00,US,small,547000,0,0,547000,2042-06-20 00:00:00+00:00,1.0,2226.0
bdc8131f,Personal services,2035-09-14 00:00:00+00:00,GB,small,1233386,0,0,1331070,2042-06-22 00:00:00+00:00,0.9266124245907428,2473.0
6cef24b7,Digital goods,2036-08-17 00:00:00+00:00,US,small,11775700,0,0,43973865,2042-06-22 00:00:00+00:00,0.26778860580028613,2135.0
dd12f338,"Medical services, drugs, testing labs & equipment medium",2035-08-16 00:00:00+00:00,US,small,19057678,6029784,0,19057678,2042-06-22 00:00:00+00:00,1.0,2502.0
c6f17e01,Others,2035-07-20 00:00:00+00:00,ES,small,0,0,0,12121427,2042-06-22 00:00:00+00:00,0.0,2529.0
7adad245,Software,2036-12-15 00:00:00+00:00,AU,small,0,0,0,1721428,2042-06-21 00:00:00+00:00,0.0,2015.0
a9b26182,Grocery & food stores,2035-08-21 00:00:00+00:00,CA,small,310528,0,0,3573921,2042-06-17 00:00:00+00:00,0.08688720315865964,2497.0
2cc52cbd,Merchandise,2035-08-10 00:00:00+00:00,US,small,0,0,0,54885353,2042-06-22 00:00:00+00:00,0.0,2508.0
68e50a9a,Business services,2036-07-27 00:00:00+00:00,US,small,192398,0,0,955332,2042-06-22 00:00:00+00:00,0.20139386098236006,2156.0
454f71b0,Clothing & accessory,2035-09-11 00:00:00+00:00,AU,small,0,0,0,621524,2042-06-11 00:00:00+00:00,0.0,2476.0
3ebc187a,"Religion, politics & other memberships",2040-01-01 00:00:00+00:00,US,small,51516,0,0,51516,2042-06-17 00:00:00+00:00,1.0,903.0
e2ec67cd,Software,2036-05-06 00:00:00+00:00,US,small,105413,0,0,105413,2042-06-13 00:00:00+00:00,1.0,2238.0
2ecbb8d6,Others,2036-11-22 00:00:00+00:00,US,small,0,0,0,193231679,2042-06-22 00:00:00+00:00,0.0,2038.0
13a1691c,Software,2039-06-05 00:00:00+00:00,US,small,0,0,0,21027982,2042-06-22 00:00:00+00:00,0.0,1113.0
4cfa5ccc,Merchandise,2035-08-13 00:00:00+00:00,IE,small,0,0,3222,11272232,2042-06-22 00:00:00+00:00,0.0,2505.0
0a56cbc4,Cosmetics,2037-01-22 00:00:00+00:00,AU,small,0,0,0,418100,2042-06-20 00:00:00+00:00,0.0,1977.0
ccbeae7a,Business services,2036-03-31 00:00:00+00:00,US,small,0,0,0,658590,2042-06-13 00:00:00+00:00,0.0,2274.0
005592c1,Software,2036-01-28 00:00:00+00:00,JP,small,4576374,0,0,7962970,2042-06-22 00:00:00+00:00,0.5747069246776014,2337.0
195c02dd,Others,2035-10-20 00:00:00+00:00,US,small,0,0,0,11152978,2042-06-22 00:00:00+00:00,0.0,2437.0
6d54499b,Software,2035-10-02 00:00:00+00:00,US,small,587457217,0,0,587458116,2042-06-22 00:00:00+00:00,0.9999984696781344,2455.0
bd35113d,Business services,2035-09-03 00:00:00+00:00,US,small,19594400,0,0,21818000,2042-06-22 00:00:00+00:00,0.8980841507012558,2484.0
861912b1,Cosmetics,2040-03-02 00:00:00+00:00,CZ,small,0,0,0,210032,2042-06-13 00:00:00+00:00,0.0,842.0
cdd18fc7,Leisure,2035-09-09 00:00:00+00:00,US,small,9870100,0,10114250,11510350,2042-06-22 00:00:00+00:00,0.8574978171819275,2478.0
cbca04de,Software,2035-11-24 00:00:00+00:00,IE,small,0,0,0,3555511,2042-06-22 00:00:00+00:00,0.0,2402.0
8782d92e,Software,2035-12-02 00:00:00+00:00,NO,small,7377541,0,0,7715978,2042-06-22 00:00:00+00:00,0.9561381590253367,2394.0
a170a98e,Furnishing,2035-09-23 00:00:00+00:00,GB,small,0,1014068132,0,1064473768,2042-06-22 00:00:00+00:00,0.0,2464.0
704312c0,Personal services,2036-07-15 00:00:00+00:00,US,small,0,0,0,6521300,2042-06-22 00:00:00+00:00,0.0,2168.0
07b73f16,Software,2035-10-19 00:00:00+00:00,GB,small,330702,0,0,342501,2042-06-20 00:00:00+00:00,0.965550465546086,2438.0
a6f7cdf9,Digital goods,2035-10-01 00:00:00+00:00,GB,small,0,736311,0,1218219,2042-06-21 00:00:00+00:00,0.0,2456.0
60de31af,Education,2036-02-20 00:00:00+00:00,US,small,34986,0,7000,37986,2042-06-01 00:00:00+00:00,0.921023534986574,2314.0
6216d367,Others,2035-11-04 00:00:00+00:00,GB,small,0,0,0,24710284,2042-06-22 00:00:00+00:00,0.0,2422.0
cc5ab147,Software,2035-09-22 00:00:00+00:00,ES,small,22388494,0,360000,37905324,2042-06-22 00:00:00+00:00,0.590642464894905,2465.0
342bb56b,Travel & lodging,2035-11-13 00:00:00+00:00,GB,small,0,0,0,4405917,2042-06-22 00:00:00+00:00,0.0,2413.0
c92ae5f1,Business services,2035-09-29 00:00:00+00:00,US,medium,0,0,0,102213085,2042-06-22 00:00:00+00:00,0.0,2458.0
e821d853,Art & photography,2041-01-01 00:00:00+00:00,US,small,0,0,0,813087,2042-06-22 00:00:00+00:00,0.0,537.0
6c5b4161,Others,2036-12-08 00:00:00+00:00,GB,small,0,0,0,257208818,2042-06-22 00:00:00+00:00,0.0,2022.0
322f1cb8,Education,2036-02-05 00:00:00+00:00,US,large,17615316,0,0,28857054,2042-06-22 00:00:00+00:00,0.6104336222263022,2329.0
697292ee,Business services,2035-10-27 00:00:00+00:00,US,small,1000,0,1000,732529437,2042-06-22 00:00:00+00:00,1.3651328526746973e-06,2430.0
6.91E+87,Others,2035-10-20 00:00:00+00:00,GB,small,0,0,1851,49048353,2042-06-22 00:00:00+00:00,0.0,2437.0
93bb4519,Software,2035-10-26 00:00:00+00:00,US,small,25832808,10457643,0,26189276,2042-06-22 00:00:00+00:00,0.9863887798960155,2431.0
d3efe847,Software,2035-11-09 00:00:00+00:00,AU,small,10097100,0,0,183673530,2042-06-22 00:00:00+00:00,0.054973081858882986,2417.0
2ec7bd36,Software,2035-10-19 00:00:00+00:00,MX,medium,90831,90831,0,25097031,2042-06-22 00:00:00+00:00,0.0036191930431930374,2438.0
ff351f75,Digital goods,2035-10-29 00:00:00+00:00,FR,small,0,0,0,13769483,2042-06-22 00:00:00+00:00,0.0,2428.0
cec0d1e1,Others,2035-11-12 00:00:00+00:00,FR,small,197233069,0,0,197727536,2042-06-22 00:00:00+00:00,0.9974992506860552,2414.0
286c4d54,"Medical services, drugs, testing labs & equipment medium",2036-01-24 00:00:00+00:00,GB,small,0,23028829,0,23028829,2042-06-22 00:00:00+00:00,0.0,2341.0
48f05ad9,Personal services,2035-10-22 00:00:00+00:00,US,small,1619317,0,0,5102740,2042-06-20 00:00:00+00:00,0.31734264336415335,2435.0
84b385fb,Software,2035-10-27 00:00:00+00:00,FR,small,0,0,0,2342239,2042-06-22 00:00:00+00:00,0.0,2430.0
c3466e11,Merchandise,2035-11-27 00:00:00+00:00,IE,small,0,0,0,6688871,2042-06-22 00:00:00+00:00,0.0,2399.0
4683136a,Software,2036-02-13 00:00:00+00:00,BR,small,2864856,0,2680,2952463,2042-06-22 00:00:00+00:00,0.9703274858990613,2321.0
301d6d22,Education,2038-01-11 00:00:00+00:00,US,medium,1439703,0,95039,1439703,2042-06-22 00:00:00+00:00,1.0,1623.0
57440d28,Business services,2036-01-21 00:00:00+00:00,US,small,538546202,0,6900,543090046,2042-06-22 00:00:00+00:00,0.9916333506138317,2344.0
b0385074,"Religion, politics & other memberships",2036-02-17 00:00:00+00:00,US,small,0,0,0,34111592,2042-06-22 00:00:00+00:00,0.0,2317.0
2969128f,Software,2038-08-29 00:00:00+00:00,AU,medium,49177842,0,0,49177842,2042-06-22 00:00:00+00:00,1.0,1393.0
a5be8120,Software,2035-11-10 00:00:00+00:00,GB,small,0,2943507,0,2943507,2042-06-22 00:00:00+00:00,0.0,2416.0
77fe0930,Education,2035-12-28 00:00:00+00:00,AU,small,3906768,0,333767,3958268,2042-06-21 00:00:00+00:00,0.9869892589385054,2368.0
56571c43,Software,2035-11-16 00:00:00+00:00,US,small,1063009,0,0,1063009,2042-06-22 00:00:00+00:00,1.0,2410.0
a328a8aa,"Religion, politics & other memberships",2035-11-16 00:00:00+00:00,AU,small,3660351,0,0,4356706,2042-06-22 00:00:00+00:00,0.8401647942275655,2410.0
08e0952e,Charity,2035-12-07 00:00:00+00:00,US,small,355000,0,0,37949467,2042-06-22 00:00:00+00:00,0.009354545084915159,2389.0
0a0bb57e,Business services,2036-02-10 00:00:00+00:00,US,small,90606518,0,0,90891574,2042-06-22 00:00:00+00:00,0.9968637796942542,2324.0
f179d8ec,Automotive parts and repair/service shops,2035-11-20 00:00:00+00:00,CA,small,0,0,0,970653,2042-05-15 00:00:00+00:00,0.0,2406.0
1996a110,Others,2036-03-26 00:00:00+00:00,GB,small,0,0,0,1439613,2041-07-07 00:00:00+00:00,0.0,2279.0
b8c47b73,Business services,2035-11-28 00:00:00+00:00,GB,small,0,0,0,4631829,2042-06-21 00:00:00+00:00,0.0,2398.0
46466fe5,Education,2036-03-03 00:00:00+00:00,US,small,0,0,0,22972174,2042-06-22 00:00:00+00:00,0.0,2302.0
e35ba6a6,Healthcare,2035-12-11 00:00:00+00:00,AU,small,44242049,0,1756980,44812454,2042-05-12 00:00:00+00:00,0.9872712840051117,2385.0
79faf438,Software,2035-12-16 00:00:00+00:00,US,medium,3435073644,0,0,3468144686,2042-06-22 00:00:00+00:00,0.9904643418904928,2380.0
654eb634,Others,2035-12-03 00:00:00+00:00,GB,small,0,14692014,0,18126915,2042-06-22 00:00:00+00:00,0.0,2393.0
a149a231,Automotive parts and repair/service shops,2035-12-09 00:00:00+00:00,GB,small,0,0,0,51661334,2042-06-22 00:00:00+00:00,0.0,2387.0
c832a43c,Travel & lodging,2035-12-08 00:00:00+00:00,US,small,0,0,0,2853016209,2042-06-22 00:00:00+00:00,0.0,2388.0
bce32c8b,Education,2035-12-23 00:00:00+00:00,US,small,0,0,0,3844160,2042-06-18 00:00:00+00:00,0.0,2373.0
f36bde83,Business services,2036-08-10 00:00:00+00:00,US,small,21623892,0,0,21623892,2042-06-22 00:00:00+00:00,1.0,2142.0
fb96bdb2,Digital goods,2036-03-04 00:00:00+00:00,CA,small,97949789,0,0,104992133,2042-06-22 00:00:00+00:00,0.9329250316307032,2301.0
9823ea30,Education,2036-01-28 00:00:00+00:00,US,small,0,0,0,10552500,2042-06-22 00:00:00+00:00,0.0,2337.0
c1b0c93e,Business services,2036-03-02 00:00:00+00:00,AU,small,4073600,0,0,4087600,2042-06-22 00:00:00+00:00,0.99657500733927,2303.0
3e114f6b,"Religion, politics & other memberships",2036-01-05 00:00:00+00:00,US,small,52000,0,0,38524750,2042-06-22 00:00:00+00:00,0.0013497816338847105,2360.0
9a2a19b2,Personal services,2036-11-07 00:00:00+00:00,US,small,76213548,0,0,76413448,2042-06-22 00:00:00+00:00,0.9973839683297631,2053.0
11306485,Education,2039-02-06 00:00:00+00:00,GB,small,0,0,0,296219,2042-06-21 00:00:00+00:00,0.0,1232.0
95d4bfcf,Clothing & accessory,2036-02-15 00:00:00+00:00,SE,small,0,0,0,3640254,2042-06-21 00:00:00+00:00,0.0,2319.0
ff551fd3,Software,2035-12-30 00:00:00+00:00,US,small,10413600,0,0,49983550,2042-06-20 00:00:00+00:00,0.20834054403898883,2366.0
25c1eb85,Software,2036-02-01 00:00:00+00:00,FR,small,0,0,0,4285884,2042-06-19 00:00:00+00:00,0.0,2333.0
4953921b,Grocery & food stores,2036-01-10 00:00:00+00:00,US,small,0,0,0,15660760,2042-06-22 00:00:00+00:00,0.0,2355.0
740079ae,Software,2036-01-08 00:00:00+00:00,US,small,0,0,0,201146587,2042-06-22 00:00:00+00:00,0.0,2357.0
a3b3682e,Clothing & accessory,2036-01-21 00:00:00+00:00,US,small,0,0,0,1548784723,2042-06-22 00:00:00+00:00,0.0,2344.0
7ffd5356,Software,2036-07-13 00:00:00+00:00,US,medium,9176671620,0,0,17095221734,2042-06-22 00:00:00+00:00,0.5367974608804802,2170.0
f6134b9d,Others,2036-02-03 00:00:00+00:00,US,small,268000,575500,0,639500,2042-06-11 00:00:00+00:00,0.4190774042220485,2331.0
314a941f,Digital goods,2037-03-22 00:00:00+00:00,US,small,12600,0,0,95300,2042-06-03 00:00:00+00:00,0.1322140608604407,1918.0
59a29bb9,Business services,2036-01-20 00:00:00+00:00,US,small,2260000,0,0,9202706,2042-06-22 00:00:00+00:00,0.24557994137811204,2345.0
c4e71084,Business services,2036-01-29 00:00:00+00:00,US,small,10065382,0,0,87155371,2042-06-22 00:00:00+00:00,0.1154877993692437,2336.0
c2f9a71c,"Religion, politics & other memberships",2036-01-29 00:00:00+00:00,AU,medium,0,0,0,5302142,2042-06-22 00:00:00+00:00,0.0,2336.0
5a95eb87,Specialty retail,2036-01-26 00:00:00+00:00,US,small,0,0,0,6738455,2041-08-04 00:00:00+00:00,0.0,2339.0
059138c6,"Religion, politics & other memberships",2036-02-02 00:00:00+00:00,IE,small,0,2263666,0,2263666,2042-06-22 00:00:00+00:00,0.0,2332.0
94f48f38,Clothing & accessory,2036-03-31 00:00:00+00:00,FR,small,0,0,0,1775407,2042-06-19 00:00:00+00:00,0.0,2274.0
a9665cee,Business services,2036-04-26 00:00:00+00:00,US,medium,4760947,0,0,5330423,2042-06-22 00:00:00+00:00,0.8931649514494441,2248.0
5d431815,Grocery & food stores,2036-04-18 00:00:00+00:00,CA,small,0,0,0,28973914,2042-06-22 00:00:00+00:00,0.0,2256.0
5a96c130,Education,2036-03-22 00:00:00+00:00,US,small,0,0,0,2850200,2042-06-03 00:00:00+00:00,0.0,2283.0
328ba012,Specialty retail,2036-02-02 00:00:00+00:00,GB,small,3781809,0,0,10112207,2042-06-21 00:00:00+00:00,0.37398453176443086,2332.0
44f3fce3,Merchandise,2036-05-13 00:00:00+00:00,US,small,0,0,0,1140139,2042-06-21 00:00:00+00:00,0.0,2231.0
9fc09b96,Software,2036-05-10 00:00:00+00:00,US,small,778019277,86349397,0,779080844,2042-06-22 00:00:00+00:00,0.9986374109847835,2234.0
